buyer_id,preferred_location,latitude,longitude,sqft,BHK,budget_price
958,Electronic City,12.847474,77.653344,3633,3,15535737
959,BTM,12.911424,77.611841,2484,2,18066029
960,BTM,12.923974,77.616926,3689,5,26384740
961,Whitefield,12.962641,77.745749,3825,5,18155722
962,Jayanagar,12.934566,77.603571,3884,4,46346740
963,BTM,12.921883,77.606926,1816,4,13394339
964,Whitefield,12.962098,77.740136,1298,4,6817515
965,BTM,12.919792,77.619137,1941,3,14085121
966,Whitefield,12.978312,77.753525,1541,1,8888108
967,Whitefield,12.972623,77.746194,1594,4,7044409
968,Electronic City,12.836133,77.663855,1708,4,8760386
969,Whitefield,12.969906,77.751772,3066,4,16191056
970,Hebbal,13.041733,77.602845,2146,1,16446579
971,Jayanagar,12.92981,77.602774,3009,3,26745916
972,Hebbal,13.036679,77.593754,2215,4,17611099
973,Indiranagar,12.979547,77.632843,3000,4,30360946
974,Jayanagar,12.918217,77.600106,2965,3,28276421
975,Indiranagar,12.978268,77.642829,2201,3,27743858
976,Electronic City,12.84185,77.653264,3525,3,15306044
977,Electronic City,12.849806,77.663333,947,2,3626720
978,Indiranagar,12.961902,77.632132,3278,3,44807570
979,Jayanagar,12.933814,77.595057,3181,3,30431592
980,Whitefield,12.978939,77.759357,2808,2,14218242
981,Electronic City,12.849435,77.655444,710,3,3048677
982,Electronic City,12.846975,77.664158,915,4,4056886
983,Jayanagar,12.920606,77.592882,2778,3,31206291
984,Jayanagar,12.920832,77.600611,3131,5,27966496
985,Hebbal,13.042435,77.591681,2314,3,21482393
986,Whitefield,12.966192,77.757361,1984,2,9869333
987,Hebbal,13.036066,77.601637,2661,5,20828055
988,Indiranagar,12.96526,77.646468,3568,2,45268725
989,Whitefield,12.968194,77.752343,1646,1,8545731
990,Hebbal,13.026673,77.58774,3508,5,27467311
991,Jayanagar,12.920772,77.592012,1602,3,19412134
992,Whitefield,12.971638,77.741878,3447,5,18963511
993,BTM,12.908979,77.605417,3073,3,22119121
994,Electronic City,12.843361,77.656037,2756,4,13544318
995,BTM,12.906649,77.606044,3070,5,21995988
996,BTM,12.913942,77.600184,2213,1,13278257
997,Whitefield,12.970394,77.741115,3463,5,17014393
998,BTM,12.920713,77.612653,1615,5,12038564
999,Whitefield,12.97631,77.743182,2997,3,14276756
1000,Jayanagar,12.926261,77.595885,1943,3,17756118
1001,BTM,12.918811,77.601059,2965,2,24656402
1002,Indiranagar,12.97313,77.637796,3984,3,38893839
1003,BTM,12.915797,77.607557,3038,2,20507059
1004,Indiranagar,12.966515,77.633208,658,1,9184067
1005,Electronic City,12.851418,77.666185,1746,2,7106508
1006,Whitefield,12.96147,77.754481,2517,2,12982125
1007,BTM,12.925141,77.612825,2617,3,16209965
1008,Hebbal,13.027022,77.588785,1213,3,8097998
1009,Jayanagar,12.91625,77.599056,1965,2,20915880
1010,Hebbal,13.0405,77.605247,2515,4,22495092
1011,Hebbal,13.042177,77.588082,1625,2,12301177
1012,Jayanagar,12.918119,77.585166,2482,1,32326966
1013,Electronic City,12.849254,77.654172,686,4,2718670
1014,Electronic City,12.852807,77.669942,3581,5,18353752
1015,Hebbal,13.040239,77.60144,3579,4,33236006
1016,Electronic City,12.851788,77.652706,820,3,4418552
1017,Jayanagar,12.917409,77.58606,2707,3,25380851
1018,Electronic City,12.839693,77.665552,2121,1,10748393
1019,Electronic City,12.852336,77.661488,3685,4,18486563
1020,BTM,12.913301,77.600566,2982,4,24228517
1021,Whitefield,12.974746,77.742219,1041,3,5828658
1022,Jayanagar,12.931386,77.597243,3496,1,34498489
1023,Whitefield,12.970223,77.742322,3652,5,16724342
1024,Jayanagar,12.93024,77.599697,1006,3,10925555
1025,Hebbal,13.034158,77.604474,1946,3,18441199
1026,BTM,12.911879,77.60019,2753,2,22657025
1027,Hebbal,13.038593,77.598247,1209,5,10896948
1028,Electronic City,12.853796,77.665091,2993,3,13918182
1029,BTM,12.906879,77.614009,603,5,3981142
1030,Hebbal,13.040193,77.602882,1233,4,11076416
1031,Hebbal,13.043458,77.597445,2222,1,15919397
1032,Indiranagar,12.968377,77.639281,3081,4,39732914
1033,Jayanagar,12.931934,77.587315,3484,2,38035951
1034,Hebbal,13.044645,77.593044,2535,1,17313286
1035,Whitefield,12.971423,77.746232,1369,2,6106878
1036,Whitefield,12.977049,77.754056,1953,5,10425058
1037,Hebbal,13.026227,77.588462,1341,5,10371745
1038,Hebbal,13.031279,77.595791,3027,1,28565235
1039,Whitefield,12.976453,77.749009,1225,5,7333982
1040,Whitefield,12.965771,77.752571,3942,5,23044885
1041,Hebbal,13.041394,77.59766,1562,3,11496463
1042,BTM,12.909182,77.608047,653,5,4493266
1043,BTM,12.914614,77.619428,956,5,7810372
1044,Hebbal,13.035119,77.602065,3048,1,25077100
1045,Electronic City,12.846695,77.663613,1315,2,6143659
1046,Hebbal,13.031128,77.588053,2612,1,20291199
1047,Hebbal,13.043423,77.599044,2149,5,15177356
1048,BTM,12.914007,77.615202,2994,1,17466773
1049,Electronic City,12.837961,77.654023,2138,5,11362171
1050,Hebbal,13.043236,77.598686,3041,3,22327751
1051,Indiranagar,12.965833,77.634931,2223,2,26470685
1052,Indiranagar,12.967588,77.638453,1826,1,24255754
1053,Hebbal,13.033467,77.59462,2430,2,21514436
1054,Jayanagar,12.918627,77.599535,1456,2,18978136
1055,Indiranagar,12.96436,77.648224,2440,3,28030935
1056,BTM,12.921392,77.608761,1914,1,12158162
1057,Indiranagar,12.977414,77.638315,2885,2,34197365
1058,BTM,12.911817,77.613727,3043,4,24469270
1059,Whitefield,12.961001,77.743961,3844,1,18038434
1060,Jayanagar,12.934662,77.585184,2033,1,21806835
1061,Indiranagar,12.963462,77.643684,731,2,7894146
1062,Electronic City,12.837633,77.658407,2913,1,11195112
1063,Indiranagar,12.980824,77.649129,3591,4,34620951
1064,Hebbal,13.029173,77.606843,3735,1,32525326
1065,Jayanagar,12.93386,77.587099,988,5,9571788
1066,Whitefield,12.976426,77.747926,3864,1,21573401
1067,Indiranagar,12.968788,77.647513,3011,5,32197389
1068,Jayanagar,12.932466,77.593123,988,5,12066632
1069,Indiranagar,12.968673,77.634197,2763,5,30377795
1070,Hebbal,13.028236,77.588579,1473,5,10302309
1071,Indiranagar,12.979041,77.634225,2459,3,26039601
1072,Hebbal,13.043726,77.596354,3891,2,34013033
1073,Whitefield,12.970202,77.757565,3623,1,18152055
1074,Whitefield,12.973306,77.749904,3563,3,18327422
1075,Hebbal,13.035933,77.604765,2487,5,23410812
1076,BTM,12.910998,77.610211,1055,4,7257440
1077,BTM,12.910745,77.601012,1881,4,13374933
1078,Jayanagar,12.928151,77.597392,1323,1,11822952
1079,Electronic City,12.844105,77.661984,1258,2,5697974
1080,Indiranagar,12.964946,77.63677,2271,3,31815873
1081,Electronic City,12.838834,77.666585,1585,1,7433137
1082,Jayanagar,12.926086,77.585517,705,5,8257771
1083,Whitefield,12.960233,77.758616,2781,1,17031942
1084,BTM,12.917082,77.614877,1961,4,12541065
1085,Jayanagar,12.930268,77.595898,1272,2,11437984
1086,Hebbal,13.027961,77.603222,2119,5,19535497
1087,BTM,12.924785,77.610137,2112,3,14232814
1088,Hebbal,13.026303,77.592142,2616,3,24155974
1089,Whitefield,12.976179,77.741669,2838,4,13828181
1090,Jayanagar,12.917436,77.594281,1893,3,21837648
1091,Jayanagar,12.921682,77.59252,1129,5,10770598
1092,Electronic City,12.84194,77.659495,2057,4,10205986
1093,Electronic City,12.850892,77.665518,2280,2,11958260
1094,Jayanagar,12.929678,77.588497,1946,1,20084971
1095,Indiranagar,12.97233,77.649854,2488,3,30360011
1096,Hebbal,13.043497,77.591451,635,4,4469672
1097,Electronic City,12.85474,77.651703,3680,3,14466982
1098,Whitefield,12.97822,77.757745,3045,3,14662286
1099,Jayanagar,12.930836,77.596459,3305,4,31656716
1100,Jayanagar,12.932696,77.602347,2578,5,33644412
1101,Indiranagar,12.964715,77.636553,1034,1,12361540
1102,BTM,12.915399,77.606718,3591,1,29334006
1103,Hebbal,13.044059,77.597091,986,4,9058288
1104,Hebbal,13.033921,77.590067,1430,5,11525709
1105,Whitefield,12.961315,77.75881,3748,1,21156706
1106,Indiranagar,12.969516,77.633919,3283,2,35230331
1107,Indiranagar,12.978983,77.645645,3327,5,32917422
1108,BTM,12.919867,77.6085,3639,3,24770683
1109,Whitefield,12.971153,77.754995,2332,4,12355110
1110,Jayanagar,12.930978,77.589841,1864,5,22669824
1111,Hebbal,13.03157,77.601691,3205,4,30472067
1112,Jayanagar,12.923487,77.603726,1169,1,10646332
1113,Hebbal,13.028821,77.599214,1296,4,10889789
1114,Jayanagar,12.932279,77.594553,2851,5,25306852
1115,Electronic City,12.842076,77.659874,946,4,4891185
1116,Jayanagar,12.923773,77.595096,1567,4,15663798
1117,BTM,12.912977,77.606003,1181,1,6695160
1118,Indiranagar,12.979049,77.634059,1257,1,13056902
1119,Hebbal,13.026542,77.589989,713,1,5822353
1120,Indiranagar,12.971441,77.646707,3959,3,46349709
1121,Whitefield,12.978173,77.746695,2370,3,15448479
1122,Hebbal,13.03144,77.595157,3865,1,31482993
1123,Whitefield,12.959882,77.753326,1678,5,8680609
1124,Hebbal,13.042281,77.596472,1913,3,12967809
1125,Hebbal,13.037811,77.597218,855,4,7777336
1126,Electronic City,12.839161,77.667523,2669,1,14336247
1127,Whitefield,12.960159,77.754817,800,5,3780411
1128,Jayanagar,12.933206,77.598769,3192,5,41494877
1129,BTM,12.911835,77.608273,3243,3,22989839
1130,BTM,12.907776,77.601608,3958,2,27896071
1131,Electronic City,12.837591,77.656445,2791,4,13397850
1132,Hebbal,13.026275,77.599924,3375,4,24413951
1133,BTM,12.906917,77.60589,1237,3,10190536
1134,Electronic City,12.84141,77.665461,2642,4,14123502
1135,Whitefield,12.976183,77.74261,3805,2,19609339
1136,Hebbal,13.029406,77.592004,3185,3,29736672
1137,Indiranagar,12.9686,77.635927,3351,4,40946524
1138,Hebbal,13.027927,77.595961,2794,1,21145713
1139,Whitefield,12.972834,77.743541,1427,2,6888325
1140,Hebbal,13.027459,77.600598,1646,4,15562199
1141,Indiranagar,12.976179,77.642803,3104,5,38072537
1142,BTM,12.909061,77.604017,2448,2,18910464
1143,Electronic City,12.841515,77.665789,1546,1,7002554
1144,Electronic City,12.851622,77.652818,3325,5,17813083
1145,Indiranagar,12.971627,77.63186,2974,1,31674342
1146,Indiranagar,12.981799,77.648374,2800,3,29699353
1147,Electronic City,12.846507,77.652151,2987,2,14134005
1148,Electronic City,12.836002,77.661607,3082,1,11531726
1149,Electronic City,12.850408,77.665431,2220,5,8643828
1150,Whitefield,12.96151,77.746075,3624,4,20950223
1151,Whitefield,12.971202,77.751936,3070,4,19148612
1152,Jayanagar,12.918641,77.584156,2564,5,26731445
1153,Whitefield,12.967654,77.741714,1548,3,9354755
1154,Hebbal,13.044278,77.602194,731,2,5772823
1155,BTM,12.906711,77.600435,1660,4,10261288
1156,BTM,12.913862,77.609561,3725,4,24686128
1157,Electronic City,12.841287,77.657812,3606,5,14253753
1158,Whitefield,12.978507,77.749715,3855,1,24258329
1159,BTM,12.909937,77.615647,3926,1,25421921
1160,Electronic City,12.840327,77.669253,3176,3,12549583
1161,Indiranagar,12.968185,77.650947,1413,5,17630393
1162,Indiranagar,12.962032,77.643334,1605,5,21832571
1163,BTM,12.921566,77.614464,945,1,6663352
1164,Electronic City,12.847711,77.650878,2608,5,11764689
1165,Jayanagar,12.928362,77.588592,3000,4,31753298
1166,Hebbal,13.039165,77.603183,1275,2,10930108
1167,Whitefield,12.974908,77.740606,1288,5,6957687
1168,Indiranagar,12.978108,77.650628,3929,5,55014735
1169,Indiranagar,12.97186,77.632199,3347,4,33778749
1170,Jayanagar,12.918332,77.588528,1230,3,14343427
1171,Jayanagar,12.915637,77.585759,3952,4,41168784
1172,Electronic City,12.837791,77.66436,860,4,4229124
1173,Jayanagar,12.928452,77.586304,2455,1,24093318
1174,Electronic City,12.853758,77.659186,3240,2,16131619
1175,Jayanagar,12.92866,77.598632,3223,3,36280537
1176,Jayanagar,12.916564,77.598547,1741,1,20497285
1177,BTM,12.920805,77.612027,722,4,5275946
1178,Whitefield,12.977381,77.756093,3137,2,19319455
1179,Indiranagar,12.965269,77.638823,3932,2,42559634
1180,BTM,12.914726,77.60254,1876,5,11134889
1181,Electronic City,12.8533,77.651618,1683,1,6710184
1182,Jayanagar,12.918847,77.600462,2003,3,23627030
1183,Whitefield,12.965654,77.750896,3539,1,17981870
1184,Whitefield,12.963189,77.759692,899,5,5107632
1185,Hebbal,13.034483,77.596481,1996,5,15718377
1186,Whitefield,12.97096,77.751819,998,3,5041561
1187,Electronic City,12.848394,77.653356,1999,1,9605569
1188,Jayanagar,12.919071,77.585871,3195,1,39428385
1189,Hebbal,13.037377,77.600538,2929,5,22127351
1190,Indiranagar,12.97125,77.64213,1085,4,12457400
1191,BTM,12.908121,77.600519,1908,4,15910766
1192,Indiranagar,12.969162,77.635291,2187,5,27718344
1193,Electronic City,12.84869,77.661779,1586,4,7410499
1194,Hebbal,13.029608,77.596382,634,5,5457010
1195,BTM,12.921531,77.617691,2306,5,14504559
1196,Jayanagar,12.930737,77.598009,2412,2,31798137
1197,Indiranagar,12.971785,77.646947,1668,3,17389583
1198,Jayanagar,12.92548,77.594476,2425,5,28480447
1199,Jayanagar,12.934636,77.59937,2384,1,24351464
1200,BTM,12.914068,77.617743,1496,2,11266537
1201,Indiranagar,12.980084,77.65078,2035,1,20517781
1202,Jayanagar,12.92487,77.594677,1007,4,10590626
1203,Hebbal,13.045554,77.598628,2207,5,19076112
1204,BTM,12.925386,77.609578,2992,3,23225282
1205,Electronic City,12.844085,77.654093,3007,4,12046888
1206,Hebbal,13.036693,77.599393,1029,2,7020960
1207,Jayanagar,12.927962,77.597631,1430,1,12981515
1208,Hebbal,13.032387,77.601721,1705,2,14472354
1209,Hebbal,13.039823,77.601716,1930,1,18145316
1210,Jayanagar,12.915729,77.590064,2737,3,25415814
1211,Hebbal,13.035921,77.591909,2660,1,20599769
1212,BTM,12.911064,77.615814,3031,5,20259065
1213,BTM,12.915308,77.613887,2323,3,15411205
1214,Hebbal,13.043703,77.601811,2400,3,17423111
1215,BTM,12.91279,77.602126,1442,3,11941375
1216,Electronic City,12.854062,77.653089,1812,4,8545583
1217,Indiranagar,12.970898,77.638047,1304,3,14049514
1218,Indiranagar,12.962584,77.631683,3496,1,42059216
1219,Hebbal,13.042969,77.598057,1771,2,16377764
1220,Indiranagar,12.969664,77.639322,1611,3,19934288
1221,Jayanagar,12.934564,77.58989,2595,3,24589319
1222,Jayanagar,12.925003,77.591827,661,4,8678516
1223,Hebbal,13.039014,77.600785,1436,4,11401070
1224,Whitefield,12.96283,77.747402,2909,5,17528694
1225,Electronic City,12.843192,77.666275,991,4,4764070
1226,BTM,12.921265,77.612287,2506,5,20386282
1227,Electronic City,12.855203,77.652808,3623,1,14834630
1228,Jayanagar,12.923873,77.594971,1965,1,21973602
1229,Whitefield,12.965352,77.745241,2755,2,14704932
1230,Hebbal,13.036556,77.589374,3461,2,27655338
1231,Jayanagar,12.920007,77.603497,3791,4,39765366
1232,Electronic City,12.85098,77.670258,2304,1,9658774
1233,Hebbal,13.035586,77.605614,2170,2,14006070
1234,BTM,12.919841,77.604644,3815,1,22779696
1235,Whitefield,12.962562,77.746848,972,3,5942536
1236,BTM,12.910783,77.614065,2864,4,19476341
1237,Hebbal,13.041117,77.589645,2408,1,18056065
1238,Hebbal,13.040499,77.593081,3040,4,22250269
1239,Hebbal,13.030032,77.602268,1051,5,7524531
1240,Whitefield,12.97368,77.753445,3750,2,19566557
1241,Indiranagar,12.970443,77.635608,3381,1,38491737
1242,Jayanagar,12.930135,77.602963,2043,3,19501409
1243,Indiranagar,12.978284,77.64655,1348,4,19357030
1244,Whitefield,12.965909,77.744669,1664,1,7789751
1245,Jayanagar,12.934096,77.586168,1982,1,19031058
1246,Indiranagar,12.963826,77.639952,3803,1,54316521
1247,Jayanagar,12.931532,77.592484,3810,1,40424212
1248,Whitefield,12.971068,77.75862,600,5,3194018
1249,Jayanagar,12.919078,77.595915,3683,4,38919905
1250,Electronic City,12.844152,77.655791,1131,5,5561699
1251,BTM,12.924269,77.61563,1566,1,10296242
1252,Hebbal,13.041697,77.605202,1612,2,13734817
1253,Jayanagar,12.929545,77.599287,1766,2,17841059
1254,Electronic City,12.852581,77.670101,1082,2,4583318
1255,Whitefield,12.978462,77.743337,1657,2,8499238
1256,Electronic City,12.852726,77.654616,1886,4,6996390
1257,Whitefield,12.977176,77.751296,1182,3,7215671
1258,Hebbal,13.030082,77.604806,3482,4,26141943
1259,Hebbal,13.04304,77.589145,877,2,5993894
1260,Electronic City,12.835731,77.661719,2453,2,9633253
1261,BTM,12.919062,77.617313,3214,2,21097892
1262,BTM,12.907567,77.60326,727,3,5074164
1263,BTM,12.924745,77.608879,1995,2,16658695
1264,Jayanagar,12.923987,77.588595,2843,2,35149701
1265,BTM,12.909825,77.604356,798,4,4973065
1266,Indiranagar,12.965702,77.633022,2115,3,28923346
1267,Electronic City,12.838612,77.668041,1195,5,4707528
1268,Indiranagar,12.962571,77.636231,1941,3,22622698
1269,Jayanagar,12.934287,77.585971,3170,5,32782766
1270,Jayanagar,12.934016,77.602356,3117,5,31450565
1271,Electronic City,12.845724,77.65951,1473,5,5785913
1272,Jayanagar,12.928927,77.593052,2376,5,28469378
1273,Whitefield,12.977077,77.757131,3777,1,18732046
1274,Hebbal,13.029971,77.593715,828,2,5633570
1275,Hebbal,13.040422,77.593919,3465,3,27131157
1276,Electronic City,12.838942,77.652706,2323,3,9516510
1277,Electronic City,12.848621,77.65534,3319,1,12776449
1278,BTM,12.918861,77.615811,2412,2,19214474
1279,BTM,12.913002,77.606999,2157,1,15696825
1280,BTM,12.912819,77.607523,3292,2,23579805
1281,Whitefield,12.960998,77.744054,3314,1,17327504
1282,BTM,12.914012,77.603899,2708,4,21649550
1283,Jayanagar,12.92154,77.593795,2929,2,38617907
1284,Whitefield,12.961969,77.753216,2874,1,14560880
1285,Electronic City,12.843399,77.664658,2695,2,11791506
1286,Hebbal,13.03646,77.587383,1598,2,13709577
1287,Whitefield,12.975862,77.75149,2171,4,11923990
1288,BTM,12.907169,77.60042,3052,1,20715900
1289,Whitefield,12.974651,77.74168,3523,5,21417247
1290,Jayanagar,12.933223,77.595212,3962,3,40632740
1291,Jayanagar,12.932362,77.599447,3454,2,44481181
1292,Indiranagar,12.963146,77.63319,3317,1,42167579
1293,BTM,12.921462,77.619802,3225,3,23221650
1294,BTM,12.922312,77.616795,794,4,5196562
1295,Jayanagar,12.92095,77.585793,1316,5,12389850
1296,Jayanagar,12.917687,77.593135,2931,2,34223122
1297,Whitefield,12.976474,77.744311,2876,3,15426843
1298,Indiranagar,12.970345,77.648134,1387,2,15049076
1299,Jayanagar,12.932356,77.592992,2287,5,22531431
1300,Indiranagar,12.966797,77.636726,1881,1,25524113
1301,Whitefield,12.960596,77.741695,636,5,3677256
1302,Hebbal,13.03973,77.590489,942,3,8242648
1303,Indiranagar,12.978715,77.64076,1221,5,12677769
1304,BTM,12.924558,77.616219,675,3,4468892
1305,BTM,12.909495,77.611489,3900,5,30946192
1306,Indiranagar,12.969281,77.637587,2442,4,29515600
1307,BTM,12.921485,77.600488,2813,3,18811235
1308,BTM,12.915576,77.610968,2576,3,17403799
1309,Electronic City,12.839158,77.651001,1724,3,7543290
1310,BTM,12.922253,77.61722,3971,5,29243472
1311,Indiranagar,12.966259,77.64068,3116,1,42997748
1312,Whitefield,12.975363,77.744641,1701,1,8592514
1313,Whitefield,12.959955,77.755524,669,4,3857367
1314,Jayanagar,12.919515,77.600775,3335,1,36178050
1315,Whitefield,12.963682,77.749937,1123,3,5840207
1316,Hebbal,13.042997,77.595769,2845,5,24338379
1317,Jayanagar,12.932845,77.59684,675,4,7250066
1318,Hebbal,13.027667,77.593175,1589,4,13299518
1319,Electronic City,12.840022,77.654392,1038,3,4148166
1320,BTM,12.913118,77.604019,3393,5,21765549
1321,BTM,12.914088,77.61975,1549,1,11116820
1322,Electronic City,12.852782,77.664266,2343,4,10021824
1323,Indiranagar,12.969249,77.642912,1308,1,14792150
1324,Hebbal,13.044929,77.594593,1230,2,9960364
1325,Whitefield,12.972612,77.758241,1804,5,9330929
1326,Indiranagar,12.966273,77.647857,2934,5,42086128
1327,BTM,12.906796,77.609331,3089,5,21348504
1328,Jayanagar,12.919499,77.588429,3370,4,29938838
1329,Jayanagar,12.927862,77.599091,762,5,9886333
1330,Indiranagar,12.981315,77.644929,3065,2,31269938
1331,Electronic City,12.836516,77.650945,856,5,4574407
1332,Hebbal,13.029515,77.6042,2388,4,20616778
1333,Jayanagar,12.934295,77.584375,931,2,10045849
1334,Hebbal,13.044998,77.58879,3344,2,30514521
1335,BTM,12.921595,77.602985,1687,4,9644319
1336,Indiranagar,12.97753,77.645395,1842,3,22179436
1337,Hebbal,13.043152,77.599398,1476,3,13180150
1338,Jayanagar,12.922764,77.59749,2674,1,30551899
1339,Whitefield,12.973749,77.745269,2859,5,16289265
1340,Indiranagar,12.979396,77.645529,2386,3,24559314
1341,Jayanagar,12.919514,77.596159,1442,2,15712137
1342,Jayanagar,12.92707,77.584602,1415,2,12972153
1343,Jayanagar,12.919285,77.587293,1455,1,19013236
1344,BTM,12.908743,77.612473,1169,5,9393388
1345,Hebbal,13.040257,77.592285,885,4,8465396
1346,Indiranagar,12.968636,77.634833,1903,3,22789960
1347,BTM,12.910845,77.612405,735,1,5239743
1348,Whitefield,12.971231,77.753002,3271,5,19126996
1349,Jayanagar,12.922769,77.589263,2712,2,34176464
1350,Hebbal,13.04118,77.604888,2198,2,16122158
1351,Jayanagar,12.927927,77.58616,2370,3,26032658
1352,Jayanagar,12.933288,77.593172,2352,2,22210358
1353,BTM,12.914598,77.601381,3772,5,22030321
1354,BTM,12.924604,77.603236,838,3,6208904
1355,Whitefield,12.978744,77.754495,2488,5,16336392
1356,Electronic City,12.837085,77.658942,3168,2,14510855
1357,Hebbal,13.04355,77.592806,1679,5,12770984
1358,BTM,12.912346,77.600291,2884,1,17668810
1359,Jayanagar,12.925773,77.594694,3488,5,33132626
1360,Electronic City,12.837681,77.654512,3321,5,12783867
1361,Whitefield,12.97588,77.747423,1233,5,6984005
1362,Whitefield,12.961983,77.741736,2405,5,12067881
1363,Electronic City,12.841877,77.668888,1540,4,5762189
1364,Whitefield,12.973316,77.750869,648,3,4194420
1365,Indiranagar,12.977065,77.638861,3259,5,39384359
1366,Indiranagar,12.976056,77.633834,3997,2,55265188
1367,BTM,12.923201,77.617962,1527,5,12030524
1368,Whitefield,12.975182,77.758493,3139,2,15838568
1369,Hebbal,13.037423,77.603815,3325,5,27887495
1370,Indiranagar,12.970297,77.632176,3479,2,41966530
1371,Whitefield,12.96433,77.752228,3124,4,14128894
1372,Indiranagar,12.971671,77.634221,1501,5,20933670
1373,Electronic City,12.839474,77.666055,1915,1,10061152
1374,Jayanagar,12.925353,77.601659,1451,1,17907271
1375,Electronic City,12.840893,77.658235,2235,4,10452845
1376,BTM,12.910671,77.611424,2414,2,18542343
1377,BTM,12.907575,77.606747,2868,5,19862373
1378,Electronic City,12.840412,77.661162,3325,3,14491649
1379,Jayanagar,12.927203,77.603283,2153,1,19718379
1380,Indiranagar,12.970372,77.643466,1915,5,25316278
1381,Indiranagar,12.976199,77.633385,1993,2,27965630
1382,Electronic City,12.853201,77.665505,2372,2,11700781
1383,Indiranagar,12.964024,77.642813,2348,2,28627156
1384,Jayanagar,12.924528,77.593668,1920,5,17055147
1385,BTM,12.923522,77.602222,2120,4,12786577
1386,Electronic City,12.836399,77.656175,3929,3,18311351
1387,Whitefield,12.971055,77.748794,1317,2,6270786
1388,Electronic City,12.85513,77.667027,3896,2,19100797
1389,Jayanagar,12.93446,77.585647,2627,2,32489480
1390,Jayanagar,12.925266,77.594725,828,2,9318809
1391,Jayanagar,12.915654,77.597921,2672,1,27161498
1392,Whitefield,12.973164,77.74705,3166,2,20340109
1393,Electronic City,12.848593,77.652162,3502,2,15734424
1394,BTM,12.91534,77.61015,3082,4,24040574
1395,Jayanagar,12.91544,77.588734,1368,3,16390993
1396,Hebbal,13.029078,77.596088,2942,1,19502386
1397,Hebbal,13.043478,77.60603,2578,3,16751169
1398,Indiranagar,12.963033,77.636257,3886,5,53926518
1399,Electronic City,12.847031,77.664595,3142,3,12056206
1400,Indiranagar,12.971227,77.635408,841,4,9881668
1401,Indiranagar,12.967753,77.641645,910,2,9032035
1402,Jayanagar,12.921998,77.584841,3958,3,35036629
1403,Indiranagar,12.967957,77.638359,2040,3,26468772
1404,Electronic City,12.852814,77.657985,3875,5,15464742
1405,Electronic City,12.843787,77.668347,2613,3,11285135
1406,Hebbal,13.040962,77.588369,3045,3,26495455
1407,BTM,12.917615,77.611385,1849,1,15052938
1408,BTM,12.920143,77.617015,2028,4,16204583
1409,Whitefield,12.965431,77.744126,1472,3,7544249
1410,Electronic City,12.845739,77.668041,3939,5,20059267
1411,Whitefield,12.973645,77.742463,1606,4,7322969
1412,BTM,12.915274,77.607577,2326,4,19099195
1413,Electronic City,12.843415,77.657581,2454,4,9790669
1414,Hebbal,13.038106,77.602838,1400,5,13129469
1415,Jayanagar,12.918319,77.590081,1916,1,21199941
1416,Jayanagar,12.927797,77.590284,1856,3,20979930
1417,Indiranagar,12.962526,77.631419,3787,1,43747759
1418,BTM,12.917561,77.602387,939,5,5263546
1419,Jayanagar,12.921053,77.597525,3448,2,40478740
1420,Electronic City,12.841516,77.655832,3210,4,16797046
1421,Whitefield,12.974266,77.750378,2407,1,12882158
1422,Electronic City,12.839141,77.66832,1818,2,9011287
1423,Electronic City,12.840129,77.66586,3449,2,15563788
1424,Electronic City,12.845312,77.652539,1804,2,9076824
1425,Indiranagar,12.979097,77.646528,907,3,11602385
1426,Jayanagar,12.919436,77.598069,3745,1,36960152
1427,BTM,12.915345,77.611586,3696,1,27032276
1428,Whitefield,12.976558,77.756017,2011,5,10123252
1429,Hebbal,13.037652,77.595124,627,2,5624518
1430,Electronic City,12.845618,77.6594,3312,4,12830122
1431,Whitefield,12.970337,77.746846,2664,2,12751074
1432,Jayanagar,12.931384,77.588989,2854,1,32620029
1433,Hebbal,13.043003,77.606601,1342,2,10093048
1434,Electronic City,12.837421,77.651207,2532,3,9362920
1435,Electronic City,12.848373,77.656107,3336,4,12478000
1436,Jayanagar,12.929598,77.585438,3530,5,46202251
1437,BTM,12.921979,77.610092,2016,3,12524405
1438,Indiranagar,12.97731,77.638802,2494,4,30720467
1439,Indiranagar,12.972896,77.633348,1803,2,18976383
1440,Jayanagar,12.916719,77.584627,1303,3,16017295
1441,Electronic City,12.847244,77.668628,1209,2,5040975
1442,BTM,12.914991,77.605356,1752,3,13465189
1443,BTM,12.914977,77.609537,3269,3,23263861
1444,Indiranagar,12.976998,77.64227,2364,4,32229205
1445,Hebbal,13.042326,77.592399,3698,2,24629876
1446,Electronic City,12.844569,77.65114,776,1,4142701
1447,Jayanagar,12.920384,77.596902,1351,4,17720928
1448,Jayanagar,12.932043,77.59669,2522,2,28694333
1449,Whitefield,12.979185,77.756546,1644,1,10747681
1450,Hebbal,13.03465,77.592894,1039,4,6991299
1451,Hebbal,13.04566,77.597427,3852,5,27042028
1452,Indiranagar,12.962111,77.639752,3822,5,42822801
1453,Electronic City,12.84321,77.657498,1783,4,8226293
1454,Indiranagar,12.963594,77.640875,3272,1,44556405
1455,Indiranagar,12.965224,77.639648,2621,1,27729344
1456,Indiranagar,12.966895,77.645858,1728,2,17139856
1457,Jayanagar,12.928078,77.597519,1823,1,22773185
1458,BTM,12.918155,77.607263,3833,1,24719310
1459,Hebbal,13.038967,77.591851,911,3,6653114
